sym,side,entry,ep,sl,tp1,tp2,score,sess,kz,rsi,exit,outcome,pnl,tp1_hit
ETHUSDT,SHORT,2025-01-21 15:00:00+00:00,3289.02,3368.09,3194.136,3043.903,9,US,True,49.8,2025-01-21 18:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-02-09 18:00:00+00:00,2641.83,2673.39,2603.958,2543.994,8,US,False,48.1,2025-02-09 22:00:00+00:00,WIN,21.5,True
ETHUSDT,SHORT,2025-02-28 21:00:00+00:00,2216.41,2281.11,2138.77,2015.84,8,US,False,51.0,2025-03-01 04:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-03-12 00:00:00+00:00,1923.31,1963.21,1875.43,1799.62,8,LATE,False,49.0,2025-03-19 10:00:00+00:00,LOSS,1.0,True
ETHUSDT,LONG,2025-03-25 18:00:00+00:00,2076.26,2042.64,2116.604,2180.482,8,US,False,56.8,2025-03-26 03:00:00+00:00,LOSS,-10.0,False
ETHUSDT,LONG,2025-03-26 11:00:00+00:00,2073.02,1981.21,2183.192,2357.631,10,EUROPE,False,55.3,2025-03-26 19:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-04-08 08:00:00+00:00,1570.9,1618.66,1513.588,1422.844,9,ASIA,True,48.8,2025-04-09 01:00:00+00:00,WIN,21.5,True
ETHUSDT,SHORT,2025-04-11 08:00:00+00:00,1552.8,1592.0,1505.76,1431.28,9,ASIA,True,51.6,2025-04-11 17:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-04-18 05:00:00+00:00,1581.03,1615.85,1539.246,1473.088,8,ASIA,False,46.2,2025-04-19 17:00:00+00:00,LOSS,-10.0,False
ETHUSDT,LONG,2025-04-25 01:00:00+00:00,1774.12,1738.78,1816.528,1883.674,8,LATE,False,55.7,2025-04-25 02:00:00+00:00,LOSS,-10.0,False
ETHUSDT,LONG,2025-04-30 12:00:00+00:00,1815.7,1731.41,1916.848,2076.999,8,EUROPE,False,55.6,2025-04-30 14:00:00+00:00,LOSS,-10.0,False
ETHUSDT,LONG,2025-05-14 10:00:00+00:00,2608.25,2547.02,2681.726,2798.063,9,EUROPE,True,49.2,2025-05-14 17:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-05-31 16:00:00+00:00,2536.43,2560.3236,2507.7577,2462.36,9,US,True,46.3,2025-06-02 18:00:00+00:00,LOSS,1.0,True
ETHUSDT,SHORT,2025-06-06 16:00:00+00:00,2509.39,2539.1412,2473.6886,2417.1613,9,US,True,53.1,2025-06-07 22:00:00+00:00,LOSS,1.0,True
ETHUSDT,SHORT,2025-06-18 07:00:00+00:00,2524.0,2549.6221,2493.2535,2444.5716,8,ASIA,False,46.7,2025-06-20 07:00:00+00:00,LOSS,1.0,True
ETHUSDT,SHORT,2025-06-24 08:00:00+00:00,2392.81,2483.0,2284.582,2113.221,8,ASIA,True,61.0,2025-06-24 16:00:00+00:00,LOSS,-10.0,False
ETHUSDT,LONG,2025-06-30 17:00:00+00:00,2475.34,2433.47,2525.584,2605.137,8,US,False,53.6,2025-07-01 13:00:00+00:00,LOSS,-10.0,False
ETHUSDT,LONG,2025-07-13 03:00:00+00:00,2953.97,2910.55,3006.074,3088.572,8,ASIA,False,53.6,2025-07-15 17:00:00+00:00,WIN,21.5,True
ETHUSDT,LONG,2025-07-19 08:00:00+00:00,3571.22,3506.8,3648.524,3770.922,9,ASIA,True,52.6,2025-07-20 15:00:00+00:00,WIN,21.5,True
ETHUSDT,LONG,2025-07-30 06:00:00+00:00,3809.85,3741.0,3892.47,4023.285,8,ASIA,False,52.5,2025-07-30 18:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-08-30 13:00:00+00:00,4367.55,4415.88,4309.554,4217.727,8,EUROPE,False,47.9,2025-08-31 00:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-09-06 14:00:00+00:00,4294.04,4325.0,4256.888,4198.064,9,EUROPE,True,43.1,2025-09-07 23:00:00+00:00,LOSS,1.0,True
ETHUSDT,SHORT,2025-09-08 08:00:00+00:00,4292.48,4384.36,4182.224,4007.652,9,ASIA,True,47.6,2025-09-08 15:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-09-10 00:00:00+00:00,4310.32,4362.18,4248.088,4149.554,8,LATE,False,48.7,2025-09-10 12:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-09-21 23:00:00+00:00,4465.85,4498.38,4426.814,4365.007,8,LATE,False,43.2,2025-09-22 01:00:00+00:00,WIN,21.5,True
ETHUSDT,LONG,2025-10-04 06:00:00+00:00,4503.95,4441.82,4578.506,4696.553,8,ASIA,False,54.1,2025-10-04 15:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-10-13 10:00:00+00:00,4164.69,4272.86,4034.886,3829.363,8,EUROPE,True,66.2,2025-10-13 19:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-10-18 05:00:00+00:00,3844.37,3928.27,3743.69,3584.28,8,ASIA,False,49.3,2025-10-18 07:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-10-31 13:00:00+00:00,3836.59,3906.51,3752.686,3619.838,8,EUROPE,False,49.1,2025-10-31 19:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-11-03 01:00:00+00:00,3864.77,3917.45,3801.554,3701.462,8,LATE,False,48.2,2025-11-03 06:00:00+00:00,WIN,21.5,True
ETHUSDT,SHORT,2025-11-19 14:00:00+00:00,3067.12,3118.42,3005.56,2908.09,11,EUROPE,True,46.8,2025-11-19 17:00:00+00:00,WIN,21.5,True
ETHUSDT,SHORT,2025-11-20 07:00:00+00:00,3020.97,3063.69,2969.706,2888.538,8,ASIA,False,48.8,2025-11-20 16:00:00+00:00,WIN,21.5,True
ETHUSDT,LONG,2025-12-06 08:00:00+00:00,3026.72,2999.6331,3059.2243,3110.6894,8,ASIA,True,36.8,2025-12-07 14:00:00+00:00,LOSS,1.0,True
ETHUSDT,LONG,2025-12-09 07:00:00+00:00,3113.15,3082.8935,3149.4578,3206.9451,8,ASIA,False,49.8,2025-12-09 16:00:00+00:00,WIN,21.5,True
ETHUSDT,LONG,2025-12-11 16:00:00+00:00,3179.25,3145.01,3220.338,3285.394,8,US,True,34.9,2025-12-12 15:00:00+00:00,LOSS,1.0,True
ETHUSDT,SHORT,2025-12-17 01:00:00+00:00,2949.66,2982.5323,2910.2132,2847.7559,8,LATE,False,47.4,2025-12-17 14:00:00+00:00,LOSS,1.0,True
ETHUSDT,SHORT,2025-12-19 16:00:00+00:00,2964.72,3018.79,2899.836,2797.103,8,US,True,63.3,2025-12-22 00:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-12-26 22:00:00+00:00,2924.81,2986.8,2850.422,2732.641,8,US,False,44.0,2025-12-29 02:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2025-12-30 06:00:00+00:00,2941.47,3009.92,2859.33,2729.275,8,ASIA,False,47.2,2025-12-30 14:00:00+00:00,LOSS,-10.0,False
ETHUSDT,LONG,2026-01-01 05:00:00+00:00,2975.96,2962.0289,2992.6773,3019.1464,8,ASIA,False,48.5,2026-01-02 03:00:00+00:00,WIN,21.5,True
ETHUSDT,LONG,2026-01-03 09:00:00+00:00,3095.94,3075.4609,3120.515,3159.4253,9,ASIA,True,52.6,2026-01-04 00:00:00+00:00,WIN,21.5,True
ETHUSDT,LONG,2026-01-04 16:00:00+00:00,3135.59,3118.2,3156.458,3189.499,9,US,True,53.7,2026-01-05 01:00:00+00:00,WIN,21.5,True
ETHUSDT,LONG,2026-01-17 12:00:00+00:00,3302.5,3284.0,3324.7,3359.85,8,EUROPE,False,55.0,2026-01-18 18:00:00+00:00,WIN,21.5,True
ETHUSDT,SHORT,2026-01-22 12:00:00+00:00,2986.84,3038.45,2924.908,2826.849,10,EUROPE,False,46.4,2026-01-25 19:00:00+00:00,WIN,21.5,True
ETHUSDT,SHORT,2026-02-03 07:00:00+00:00,2320.41,2359.78,2273.166,2198.363,10,ASIA,False,47.9,2026-02-03 17:00:00+00:00,WIN,21.5,True
ETHUSDT,SHORT,2026-02-08 14:00:00+00:00,2126.64,2155.9142,2091.5109,2035.8899,8,EUROPE,True,62.8,2026-02-09 08:00:00+00:00,WIN,21.5,True
ETHUSDT,SHORT,2026-02-12 08:00:00+00:00,1967.89,2001.67,1927.354,1863.172,9,ASIA,True,50.4,2026-02-12 11:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2026-02-17 06:00:00+00:00,1975.78,2008.88,1936.06,1873.17,8,ASIA,False,45.6,2026-02-17 16:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2026-02-19 09:00:00+00:00,1970.59,1987.4,1950.418,1918.479,9,ASIA,True,48.8,2026-02-19 13:00:00+00:00,WIN,21.5,True
ETHUSDT,SHORT,2026-02-22 13:00:00+00:00,1966.53,1983.29,1946.418,1914.574,8,EUROPE,False,42.0,2026-02-23 01:00:00+00:00,WIN,21.5,True
ETHUSDT,SHORT,2026-03-02 07:00:00+00:00,1943.61,2090.9,1766.862,1487.011,8,ASIA,False,44.6,2026-03-02 16:00:00+00:00,LOSS,-10.0,False
ETHUSDT,LONG,2026-03-03 07:00:00+00:00,1999.48,1929.0,2084.056,2217.968,8,ASIA,False,49.2,2026-03-03 14:00:00+00:00,LOSS,-10.0,False
ETHUSDT,LONG,2026-03-18 01:00:00+00:00,2324.23,2299.9744,2353.3367,2399.4224,8,LATE,False,52.1,2026-03-18 11:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2026-03-30 10:00:00+00:00,2055.21,2085.57,2018.778,1961.094,8,EUROPE,True,65.8,2026-03-30 13:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2026-03-31 00:00:00+00:00,2026.78,2092.64,1947.748,1822.614,8,LATE,False,45.3,2026-03-31 01:00:00+00:00,LOSS,-10.0,False
ETHUSDT,SHORT,2026-04-04 08:00:00+00:00,2053.91,2062.2337,2043.9216,2028.1066,9,ASIA,True,48.6,2026-04-04 19:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2023-04-24 13:00:00+00:00,21.583,21.994,21.0898,20.3089,8,EUROPE,False,49.9,2023-04-26 00:00:00+00:00,LOSS,1.0,True
SOLUSDT,LONG,2023-04-30 06:00:00+00:00,23.292,22.933,23.7228,24.4049,10,ASIA,False,55.0,2023-04-30 23:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2023-05-07 06:00:00+00:00,21.983,22.55,21.3026,20.2253,8,ASIA,False,45.1,2023-05-07 15:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2023-05-09 14:00:00+00:00,20.824,21.0452,20.5585,20.1382,9,EUROPE,True,48.8,2023-05-10 12:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2023-05-19 10:00:00+00:00,20.446,20.589,20.2744,20.0027,9,EUROPE,True,45.6,2023-05-19 15:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2023-05-21 11:00:00+00:00,20.252,20.392,20.084,19.818,8,EUROPE,False,48.0,2023-05-21 15:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2023-05-26 02:00:00+00:00,19.214,19.428,18.9572,18.5506,8,LATE,False,43.5,2023-05-26 14:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2023-05-30 02:00:00+00:00,20.867,20.261,21.5942,22.7456,8,LATE,False,63.1,2023-06-05 15:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2023-06-14 05:00:00+00:00,15.173,15.3852,14.9183,14.515,8,ASIA,False,50.5,2023-06-14 20:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2023-06-15 16:00:00+00:00,14.48,15.069,13.7732,12.6541,9,US,True,41.6,2023-06-15 21:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2023-07-04 13:00:00+00:00,19.337,19.06,19.6694,20.1957,10,EUROPE,False,54.7,2023-07-05 08:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2023-07-31 11:00:00+00:00,24.525,24.777,24.2226,23.7438,8,EUROPE,False,46.1,2023-07-31 19:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2023-08-04 02:00:00+00:00,22.598,23.107,21.9872,21.0201,8,LATE,False,37.2,2023-08-04 12:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2023-08-10 09:00:00+00:00,24.355,24.137,24.6166,25.0308,9,ASIA,True,50.9,2023-08-12 22:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2023-08-20 06:00:00+00:00,21.665,22.027,21.2306,20.5428,8,ASIA,False,45.2,2023-08-20 11:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2023-08-27 16:00:00+00:00,20.753,20.912,20.5622,20.2601,8,US,True,65.9,2023-08-28 05:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2023-08-28 22:00:00+00:00,20.42,20.785,19.982,19.2885,8,US,False,45.6,2023-08-29 14:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2023-09-02 09:00:00+00:00,19.512,19.702,19.284,18.923,9,ASIA,True,46.8,2023-09-02 15:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2023-09-03 08:00:00+00:00,19.526,19.66,19.3652,19.1106,8,ASIA,True,50.1,2023-09-04 00:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2023-09-09 04:00:00+00:00,19.535,19.6545,19.3916,19.1645,8,ASIA,False,44.5,2023-09-10 04:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2023-09-13 00:00:00+00:00,17.913,18.605,17.0826,15.7678,8,LATE,False,48.1,2023-09-13 07:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2023-09-21 15:00:00+00:00,19.498,19.225,19.8256,20.3443,8,US,True,35.0,2023-09-22 00:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2023-10-05 05:00:00+00:00,23.38,22.803,24.0724,25.1687,10,ASIA,False,52.8,2023-10-05 15:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2023-10-06 07:00:00+00:00,23.165,22.612,23.8286,24.8793,10,ASIA,False,54.2,2023-10-09 09:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2023-10-14 10:00:00+00:00,22.054,22.346,21.7036,21.1488,8,EUROPE,True,61.4,2023-10-16 05:00:00+00:00,LOSS,1.0,True
SOLUSDT,LONG,2023-10-18 03:00:00+00:00,23.982,23.6978,24.3231,24.8631,8,ASIA,False,52.3,2023-10-18 13:00:00+00:00,LOSS,1.0,True
SOLUSDT,LONG,2023-10-28 06:00:00+00:00,32.279,31.475,33.2438,34.7714,8,ASIA,False,52.3,2023-10-28 18:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2023-11-29 23:00:00+00:00,59.16,58.2432,60.2602,62.0021,8,LATE,False,50.4,2023-12-02 06:00:00+00:00,WIN,21.5,True
SOLUSDT,LONG,2023-12-11 16:00:00+00:00,69.22,66.85,72.064,76.567,8,US,True,42.9,2023-12-12 17:00:00+00:00,LOSS,1.0,True
SOLUSDT,LONG,2023-12-16 13:00:00+00:00,76.28,73.12,80.072,86.076,8,EUROPE,False,58.9,2023-12-16 20:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2023-12-25 03:00:00+00:00,110.62,107.5247,114.3344,120.2155,8,ASIA,False,49.8,2023-12-25 15:00:00+00:00,WIN,21.5,True
SOLUSDT,LONG,2023-12-27 11:00:00+00:00,115.02,104.56,127.572,147.446,8,EUROPE,False,57.1,2023-12-27 16:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2024-01-14 09:00:00+00:00,97.64,102.97,91.244,81.117,8,ASIA,True,60.7,2024-01-14 16:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2024-01-20 15:00:00+00:00,91.12,93.67,88.06,83.215,9,US,True,39.7,2024-01-21 10:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2024-01-21 20:00:00+00:00,92.46,93.92,90.708,87.934,8,US,False,47.4,2024-01-22 08:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2024-02-25 11:00:00+00:00,102.44,104.43,100.052,96.271,8,EUROPE,False,44.2,2024-02-26 01:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-03-01 21:00:00+00:00,131.58,127.18,136.86,145.22,8,US,False,50.9,2024-03-02 01:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-03-03 04:00:00+00:00,130.18,123.59,138.088,150.609,8,ASIA,False,52.9,2024-03-03 07:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-03-05 06:00:00+00:00,132.63,127.73,138.51,147.82,8,ASIA,False,56.2,2024-03-05 19:00:00+00:00,LOSS,1.0,True
SOLUSDT,LONG,2024-03-06 16:00:00+00:00,128.24,124.2516,133.026,140.6039,9,US,True,49.4,2024-03-07 02:00:00+00:00,WIN,21.5,True
SOLUSDT,LONG,2024-03-09 16:00:00+00:00,146.99,143.51,151.166,157.778,9,US,True,52.4,2024-03-09 17:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-03-28 10:00:00+00:00,187.46,180.93,195.296,207.703,9,EUROPE,True,54.7,2024-04-02 08:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2024-04-06 10:00:00+00:00,176.15,179.34,172.322,166.261,9,EUROPE,True,48.6,2024-04-06 16:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-05-22 14:00:00+00:00,179.83,175.06,185.554,194.617,11,EUROPE,True,51.8,2024-05-23 10:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-05-23 16:00:00+00:00,172.7,165.02,181.916,196.508,8,US,True,39.3,2024-05-23 20:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2024-05-30 06:00:00+00:00,168.69,171.48,165.342,160.041,10,ASIA,False,46.8,2024-05-30 17:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2024-05-31 05:00:00+00:00,167.06,171.86,161.3,152.18,8,ASIA,False,46.0,2024-06-04 23:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-06-07 12:00:00+00:00,172.17,151.66,196.782,235.751,8,EUROPE,False,54.0,2024-06-07 18:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-06-28 07:00:00+00:00,145.22,140.86,150.452,158.736,8,ASIA,False,51.3,2024-06-28 15:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-07-03 14:00:00+00:00,144.17,138.84,150.566,160.693,8,EUROPE,True,37.2,2024-07-03 21:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-07-18 09:00:00+00:00,159.39,155.17,164.454,172.472,9,ASIA,True,53.5,2024-07-18 16:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-07-28 08:00:00+00:00,183.85,181.13,187.114,192.282,9,ASIA,True,51.6,2024-07-29 02:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2024-08-12 16:00:00+00:00,147.56,150.79,143.684,137.547,8,US,True,50.8,2024-08-14 12:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2024-08-31 17:00:00+00:00,136.12,138.37,133.42,129.145,8,US,False,42.6,2024-09-01 22:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2024-09-09 15:00:00+00:00,127.15,137.1,115.21,96.305,9,US,True,39.6,2024-09-09 21:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-09-28 15:00:00+00:00,157.93,155.0,161.446,167.013,9,US,True,54.6,2024-09-30 09:00:00+00:00,LOSS,1.0,True
SOLUSDT,LONG,2024-10-16 10:00:00+00:00,155.33,152.94,158.198,162.739,9,EUROPE,True,54.6,2024-10-17 05:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2024-11-04 04:00:00+00:00,162.83,165.02,160.202,156.041,9,ASIA,False,50.2,2024-11-04 21:00:00+00:00,WIN,21.5,True
SOLUSDT,LONG,2024-11-14 20:00:00+00:00,215.57,204.48,228.878,249.949,8,US,False,51.1,2024-11-15 04:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-11-25 08:00:00+00:00,253.28,235.15,275.036,309.483,9,ASIA,True,53.6,2024-11-25 15:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2024-11-30 03:00:00+00:00,241.95,239.14,245.322,250.661,8,ASIA,False,52.0,2024-11-30 14:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2024-12-01 17:00:00+00:00,238.08,240.0178,235.7546,232.0727,8,US,False,49.8,2024-12-02 03:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2024-12-04 17:00:00+00:00,225.74,238.35,210.608,186.649,8,US,False,37.3,2024-12-05 03:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2024-12-10 16:00:00+00:00,206.53,218.69,191.938,168.834,9,US,True,29.8,2024-12-11 03:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2025-01-04 11:00:00+00:00,215.68,213.54,218.248,222.314,8,EUROPE,False,53.9,2025-01-04 15:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2025-01-10 20:00:00+00:00,190.22,193.3604,186.4515,180.4847,8,US,False,51.0,2025-01-13 08:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2025-01-31 18:00:00+00:00,235.37,241.82,227.63,215.375,8,US,False,44.1,2025-02-01 22:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2025-02-13 06:00:00+00:00,195.15,198.46,191.178,184.889,8,ASIA,False,47.1,2025-02-14 09:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2025-02-23 00:00:00+00:00,172.08,174.76,168.864,163.772,8,LATE,False,46.9,2025-02-24 01:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2025-02-27 17:00:00+00:00,137.02,142.89,129.976,118.823,8,US,False,45.2,2025-02-28 14:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2025-03-31 21:00:00+00:00,125.39,127.8,122.498,117.919,8,US,False,49.7,2025-04-01 08:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2025-04-02 01:00:00+00:00,126.24,130.46,121.176,113.158,8,LATE,False,46.8,2025-04-02 15:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2025-04-06 11:00:00+00:00,119.16,121.13,116.796,113.053,10,EUROPE,False,46.2,2025-04-06 17:00:00+00:00,WIN,21.5,True
SOLUSDT,LONG,2025-04-21 15:00:00+00:00,139.71,133.88,146.706,157.783,9,US,True,52.6,2025-04-21 17:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2025-04-24 16:00:00+00:00,149.37,145.0,154.614,162.917,9,US,True,53.9,2025-04-28 01:00:00+00:00,LOSS,1.0,True
SOLUSDT,LONG,2025-04-29 10:00:00+00:00,149.09,145.55,153.338,160.064,9,EUROPE,True,54.8,2025-04-29 23:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2025-05-05 21:00:00+00:00,145.61,147.74,143.054,139.007,8,US,False,49.8,2025-05-05 22:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2025-06-03 16:00:00+00:00,162.21,163.9451,160.1278,156.831,8,US,True,63.6,2025-06-03 20:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2025-06-21 11:00:00+00:00,142.21,143.4914,140.6724,138.2378,8,EUROPE,False,51.4,2025-06-21 18:00:00+00:00,WIN,21.5,True
SOLUSDT,LONG,2025-07-12 11:00:00+00:00,162.99,157.77,169.254,179.172,9,EUROPE,False,50.0,2025-07-12 15:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2025-08-03 10:00:00+00:00,161.17,162.9,159.094,155.807,9,EUROPE,True,48.4,2025-08-03 11:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2025-08-03 12:00:00+00:00,161.45,163.0023,159.5872,156.6377,8,EUROPE,False,49.9,2025-08-03 23:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2025-08-12 08:00:00+00:00,175.9,173.44,178.852,183.526,8,ASIA,True,41.6,2025-08-12 16:00:00+00:00,WIN,21.5,True
SOLUSDT,LONG,2025-08-31 16:00:00+00:00,204.57,198.49,211.866,223.418,9,US,True,53.4,2025-09-01 00:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2025-09-24 19:00:00+00:00,213.94,216.3704,211.0235,206.4057,8,US,False,49.8,2025-09-25 03:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2025-09-28 06:00:00+00:00,201.32,204.94,196.976,190.098,8,ASIA,False,46.0,2025-09-28 17:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2025-10-26 09:00:00+00:00,194.31,191.94,197.154,201.657,9,ASIA,True,56.8,2025-10-26 22:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2025-11-15 04:00:00+00:00,142.54,145.1579,139.3986,134.4247,8,ASIA,False,49.3,2025-11-16 17:00:00+00:00,WIN,21.5,True
SOLUSDT,LONG,2025-11-27 14:00:00+00:00,141.26,139.9383,142.846,145.3572,9,EUROPE,True,49.0,2025-11-28 01:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2025-12-08 01:00:00+00:00,131.61,139.35,122.322,107.616,8,LATE,False,45.3,2025-12-08 10:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2025-12-09 16:00:00+00:00,138.44,131.61,146.636,159.613,9,US,True,68.7,2025-12-11 02:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2025-12-13 10:00:00+00:00,133.59,134.6748,132.2883,130.2273,9,EUROPE,True,48.5,2025-12-14 11:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2025-12-21 12:00:00+00:00,125.51,126.63,124.166,122.038,8,EUROPE,False,47.7,2025-12-22 00:00:00+00:00,LOSS,1.0,True
SOLUSDT,SHORT,2025-12-24 21:00:00+00:00,122.68,123.6503,121.5156,119.672,8,US,False,49.5,2025-12-25 15:00:00+00:00,LOSS,1.0,True
SOLUSDT,LONG,2026-01-03 13:00:00+00:00,130.9,129.64,132.412,134.806,8,EUROPE,False,52.9,2026-01-04 00:00:00+00:00,WIN,21.5,True
SOLUSDT,LONG,2026-01-14 13:00:00+00:00,144.59,143.2538,146.1935,148.7323,8,EUROPE,False,53.5,2026-01-15 03:00:00+00:00,LOSS,1.0,True
SOLUSDT,LONG,2026-01-15 14:00:00+00:00,145.2,140.79,150.492,158.871,9,EUROPE,True,50.7,2026-01-15 19:00:00+00:00,LOSS,-10.0,False
SOLUSDT,LONG,2026-01-17 12:00:00+00:00,144.0,143.2135,144.9438,146.4382,8,EUROPE,False,51.0,2026-01-18 00:00:00+00:00,LOSS,-10.0,False
SOLUSDT,SHORT,2026-01-23 06:00:00+00:00,128.68,129.76,127.384,125.332,8,ASIA,False,48.7,2026-01-23 14:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2026-01-24 05:00:00+00:00,127.86,129.56,125.82,122.59,8,ASIA,False,50.0,2026-01-25 16:00:00+00:00,WIN,21.5,True
SOLUSDT,SHORT,2026-02-10 06:00:00+00:00,85.93,88.32,83.062,78.521,10,ASIA,False,46.8,2026-02-11 17:00:00+00:00,WIN,21.5,True
