strategy,symbol,side,entry_time,entry_px,sl_px,tp_px,atr,exit_time,exit_px,outcome,pnl_pct,pnl_usd,score,passed,session,in_killzone,adx,rsi,vol_expand
COMBINED,ETHUSDT,SHORT,2024-05-10 15:00:00+00:00,2935.26,2964.4956,2862.1709,24.363,2024-05-13 08:00:00+00:00,2964.4956,LOSS,-0.996,-15.0,62,6,ASIA,True,21.2,60.9,True
COMBINED,ETHUSDT,SHORT,2024-05-13 09:00:00+00:00,2973.08,3000.7517,2903.9008,23.0597,2024-05-14 06:00:00+00:00,2903.9008,WIN,2.327,37.5,50,5,ASIA,False,8.6,49.3,False
COMBINED,ETHUSDT,SHORT,2024-05-14 15:00:00+00:00,2894.78,2922.5832,2825.272,23.1693,2024-05-15 09:00:00+00:00,2922.5832,LOSS,-0.96,-15.0,72,7,EUROPE,True,36.5,50.3,False
COMBINED,ETHUSDT,SHORT,2024-05-15 09:00:00+00:00,2905.01,2926.148,2852.1651,17.615,2024-05-15 12:00:00+00:00,2926.148,LOSS,-0.728,-15.0,62,6,EUROPE,False,31.2,47.2,False
COMBINED,ETHUSDT,SHORT,2024-05-15 13:00:00+00:00,2946.98,2974.2633,2878.7717,22.7361,2024-05-15 14:00:00+00:00,2974.2633,LOSS,-0.926,-15.0,72,7,US,True,31.3,64.2,True
COMBINED,ETHUSDT,SHORT,2024-05-15 14:00:00+00:00,2950.86,2980.2068,2877.493,24.4557,2024-05-15 15:00:00+00:00,2980.2068,LOSS,-0.995,-15.0,82,8,US,True,31.7,69.7,True
COMBINED,ETHUSDT,SHORT,2024-05-15 15:00:00+00:00,2975.82,3005.7578,2900.9756,24.9481,2024-05-15 18:00:00+00:00,3005.7578,LOSS,-1.006,-15.0,62,6,US,False,34.1,70.5,False
COMBINED,ETHUSDT,SHORT,2024-05-16 10:00:00+00:00,3009.79,3032.4458,2953.1505,18.8798,2024-05-16 14:00:00+00:00,2953.1505,WIN,1.882,37.5,58,6,US,True,33.1,48.0,False
COMBINED,ETHUSDT,SHORT,2024-05-16 15:00:00+00:00,2942.15,2968.8319,2875.4453,22.2349,2024-05-17 06:00:00+00:00,2968.8319,LOSS,-0.907,-15.0,62,6,ASIA,False,39.8,43.0,False
COMBINED,ETHUSDT,SHORT,2024-05-17 08:00:00+00:00,3025.09,3051.2907,2959.5882,21.8339,2024-05-17 12:00:00+00:00,3051.2907,LOSS,-0.866,-15.0,42,4,EUROPE,False,38.0,69.4,False
COMBINED,ETHUSDT,SHORT,2024-05-17 16:00:00+00:00,3111.78,3144.7693,3029.3068,27.4911,2024-05-18 11:00:00+00:00,3144.7693,LOSS,-1.06,-15.0,68,7,EUROPE,False,47.7,72.3,True
COMBINED,ETHUSDT,SHORT,2024-05-18 11:00:00+00:00,3137.0,3160.2853,3078.7868,19.4044,2024-05-19 12:00:00+00:00,3078.7868,WIN,1.856,37.5,58,6,EUROPE,False,22.1,45.7,True
COMBINED,ETHUSDT,SHORT,2024-05-19 14:00:00+00:00,3085.32,3105.7446,3034.2586,17.0205,2024-05-20 04:00:00+00:00,3105.7446,LOSS,-0.662,-15.0,42,4,ASIA,False,31.3,49.9,False
COMBINED,ETHUSDT,LONG,2024-05-22 10:00:00+00:00,3732.42,3679.9464,3863.6041,43.728,2024-05-22 12:00:00+00:00,3679.9464,LOSS,-1.406,-15.0,62,6,EUROPE,False,38.4,45.8,True
COMBINED,ETHUSDT,LONG,2024-05-23 08:00:00+00:00,3813.29,3764.8488,3934.3929,40.3676,2024-05-23 12:00:00+00:00,3934.3929,WIN,3.176,37.5,62,6,EUROPE,False,35.7,75.3,True
COMBINED,ETHUSDT,LONG,2024-05-23 14:00:00+00:00,3781.29,3708.2025,3964.0087,60.9062,2024-05-23 18:00:00+00:00,3708.2025,LOSS,-1.933,-15.0,54,5,US,False,31.7,50.0,False
COMBINED,ETHUSDT,LONG,2024-05-26 08:00:00+00:00,3785.87,3758.0698,3855.3705,23.1668,2024-05-26 14:00:00+00:00,3855.3705,WIN,1.836,37.5,62,6,US,True,17.5,63.1,True
COMBINED,ETHUSDT,LONG,2024-05-26 16:00:00+00:00,3832.79,3799.6144,3915.7291,27.6464,2024-05-27 02:00:00+00:00,3915.7291,WIN,2.164,37.5,62,6,ASIA,False,30.6,64.1,True
COMBINED,ETHUSDT,LONG,2024-05-27 16:00:00+00:00,3963.8,3924.5605,4061.8987,32.6996,2024-05-27 17:00:00+00:00,3924.5605,LOSS,-0.99,-15.0,52,5,US,False,39.4,65.6,False
COMBINED,ETHUSDT,LONG,2024-05-28 14:00:00+00:00,3861.36,3820.1159,3964.4702,34.3701,2024-05-28 16:00:00+00:00,3820.1159,LOSS,-1.068,-15.0,52,5,US,True,19.6,45.6,False
COMBINED,ETHUSDT,LONG,2024-05-29 14:00:00+00:00,3798.35,3759.414,3895.6899,32.4466,2024-05-29 15:00:00+00:00,3759.414,LOSS,-1.025,-15.0,62,6,US,True,24.3,34.9,False
COMBINED,ETHUSDT,LONG,2024-05-29 16:00:00+00:00,3760.12,3719.1298,3862.5956,34.1585,2024-05-30 07:00:00+00:00,3719.1298,LOSS,-1.09,-15.0,50,5,ASIA,False,22.6,35.7,False
COMBINED,ETHUSDT,LONG,2024-05-30 08:00:00+00:00,3720.25,3684.0298,3810.8006,30.1835,2024-05-30 17:00:00+00:00,3810.8006,WIN,2.434,37.5,32,3,US,False,19.9,54.0,False
COMBINED,ETHUSDT,LONG,2024-06-02 09:00:00+00:00,3793.79,3772.7373,3846.4218,17.5439,2024-06-02 10:00:00+00:00,3772.7373,LOSS,-0.555,-15.0,62,6,EUROPE,True,16.7,42.0,True
COMBINED,ETHUSDT,LONG,2024-06-08 16:00:00+00:00,3686.82,3663.5923,3744.8894,19.3565,2024-06-10 07:00:00+00:00,3663.5923,LOSS,-0.63,-15.0,30,3,ASIA,False,19.4,37.3,False
COMBINED,ETHUSDT,SHORT,2024-06-11 16:00:00+00:00,3446.91,3489.3477,3340.8157,35.3648,2024-06-11 18:00:00+00:00,3489.3477,LOSS,-1.231,-15.0,50,5,US,False,62.5,24.2,False
COMBINED,ETHUSDT,SHORT,2024-06-12 14:00:00+00:00,3615.22,3654.1664,3517.8539,32.4554,2024-06-12 19:00:00+00:00,3517.8539,WIN,2.693,37.5,42,4,US,False,37.2,50.9,True
COMBINED,ETHUSDT,SHORT,2024-06-13 15:00:00+00:00,3507.21,3546.4441,3409.1247,32.6951,2024-06-14 16:00:00+00:00,3409.1247,WIN,2.797,37.5,58,6,US,True,21.6,36.1,True
COMBINED,ETHUSDT,SHORT,2024-06-16 08:00:00+00:00,3561.97,3583.9763,3506.9542,18.3386,2024-06-16 13:00:00+00:00,3583.9763,LOSS,-0.618,-15.0,58,6,EUROPE,False,24.4,55.1,False
COMBINED,ETHUSDT,SHORT,2024-06-16 14:00:00+00:00,3592.78,3614.7146,3537.9434,18.2789,2024-06-16 22:00:00+00:00,3614.7146,LOSS,-0.611,-15.0,50,5,LATE,False,35.1,60.9,False
COMBINED,ETHUSDT,SHORT,2024-06-17 10:00:00+00:00,3512.07,3541.5082,3438.4746,24.5318,2024-06-17 14:00:00+00:00,3541.5082,LOSS,-0.838,-15.0,70,7,US,True,31.1,29.5,True
COMBINED,ETHUSDT,SHORT,2024-06-17 14:00:00+00:00,3494.72,3525.9283,3416.6991,26.007,2024-06-17 15:00:00+00:00,3525.9283,LOSS,-0.893,-15.0,60,6,US,True,31.4,41.1,False
COMBINED,ETHUSDT,SHORT,2024-06-17 16:00:00+00:00,3496.99,3532.68,3407.765,29.7417,2024-06-17 17:00:00+00:00,3532.68,LOSS,-1.021,-15.0,60,6,US,False,32.9,43.7,True
COMBINED,ETHUSDT,SHORT,2024-06-18 09:00:00+00:00,3448.46,3489.2455,3346.4964,33.9879,2024-06-18 21:00:00+00:00,3489.2455,LOSS,-1.183,-15.0,62,6,US,False,44.9,52.9,False
COMBINED,ETHUSDT,SHORT,2024-06-19 02:00:00+00:00,3517.4,3559.899,3411.1525,35.4158,2024-06-19 03:00:00+00:00,3559.899,LOSS,-1.208,-15.0,62,6,ASIA,False,33.0,68.8,False
COMBINED,ETHUSDT,SHORT,2024-06-19 04:00:00+00:00,3566.0,3608.7837,3459.0409,35.653,2024-06-20 07:00:00+00:00,3608.7837,LOSS,-1.2,-15.0,70,7,ASIA,False,25.4,62.6,True
COMBINED,ETHUSDT,SHORT,2024-06-20 07:00:00+00:00,3579.94,3610.7147,3503.0031,25.6456,2024-06-20 08:00:00+00:00,3610.7147,LOSS,-0.86,-15.0,82,8,ASIA,True,26.8,69.1,True
COMBINED,ETHUSDT,SHORT,2024-06-20 08:00:00+00:00,3607.49,3639.1977,3528.2208,26.4231,2024-06-20 13:00:00+00:00,3528.2208,WIN,2.197,37.5,52,5,EUROPE,False,31.6,58.5,False
COMBINED,ETHUSDT,SHORT,2024-06-20 14:00:00+00:00,3531.77,3567.5993,3442.1967,29.8578,2024-06-23 20:00:00+00:00,3442.1967,WIN,2.536,37.5,42,4,US,False,21.9,41.7,False
COMBINED,ETHUSDT,SHORT,2024-06-23 21:00:00+00:00,3436.26,3456.998,3384.415,17.2817,2024-06-24 04:00:00+00:00,3384.415,WIN,1.509,37.5,62,6,ASIA,False,45.9,21.5,False
COMBINED,ETHUSDT,SHORT,2024-06-24 06:00:00+00:00,3371.53,3400.1565,3299.9638,23.8554,2024-06-24 09:00:00+00:00,3299.9638,WIN,2.123,37.5,72,7,EUROPE,True,57.3,28.4,False
COMBINED,ETHUSDT,SHORT,2024-06-24 09:00:00+00:00,3384.82,3414.2876,3311.1509,24.5564,2024-06-24 10:00:00+00:00,3311.1509,WIN,2.176,37.5,82,8,EUROPE,True,59.5,17.3,True
COMBINED,ETHUSDT,SHORT,2024-06-24 10:00:00+00:00,3308.76,3351.3508,3202.283,35.4923,2024-06-24 21:00:00+00:00,3351.3508,LOSS,-1.287,-15.0,54,5,US,False,68.0,37.9,False
COMBINED,ETHUSDT,SHORT,2024-06-25 15:00:00+00:00,3403.43,3439.4356,3313.4161,30.0046,2024-06-27 12:00:00+00:00,3439.4356,LOSS,-1.058,-15.0,52,5,EUROPE,False,11.4,58.2,False
COMBINED,ETHUSDT,SHORT,2024-06-27 14:00:00+00:00,3461.35,3488.0954,3394.4864,22.2879,2024-06-28 01:00:00+00:00,3488.0954,LOSS,-0.773,-15.0,52,5,LATE,False,31.0,56.7,False
COMBINED,ETHUSDT,SHORT,2024-06-28 08:00:00+00:00,3431.42,3456.0936,3369.7361,20.5613,2024-06-28 11:00:00+00:00,3456.0936,LOSS,-0.719,-15.0,60,6,EUROPE,False,31.6,53.0,False
COMBINED,ETHUSDT,SHORT,2024-06-28 13:00:00+00:00,3440.97,3465.1083,3380.6243,20.1152,2024-06-28 16:00:00+00:00,3380.6243,WIN,1.754,37.5,62,6,US,True,27.3,42.3,False
COMBINED,ETHUSDT,SHORT,2024-06-30 03:00:00+00:00,3362.8,3379.7865,3320.3337,14.1554,2024-06-30 07:00:00+00:00,3379.7865,LOSS,-0.505,-15.0,62,6,ASIA,False,20.0,46.2,True
COMBINED,ETHUSDT,SHORT,2024-06-30 08:00:00+00:00,3393.82,3411.2419,3350.2651,14.5183,2024-06-30 17:00:00+00:00,3411.2419,LOSS,-0.513,-15.0,44,4,US,False,13.7,52.6,False
COMBINED,ETHUSDT,SHORT,2024-07-01 02:00:00+00:00,3518.62,3544.051,3455.0424,21.1925,2024-07-01 13:00:00+00:00,3455.0424,WIN,1.807,37.5,40,4,EUROPE,False,35.5,57.4,False
COMBINED,ETHUSDT,SHORT,2024-07-02 15:00:00+00:00,3410.57,3431.6696,3357.8211,17.583,2024-07-02 18:00:00+00:00,3431.6696,LOSS,-0.619,-15.0,58,6,US,False,22.5,41.1,False
COMBINED,ETHUSDT,SHORT,2024-07-03 04:00:00+00:00,3361.0,3384.2684,3302.829,19.3903,2024-07-03 10:00:00+00:00,3302.829,WIN,1.731,37.5,72,7,EUROPE,True,38.1,25.3,False
COMBINED,ETHUSDT,SHORT,2024-07-03 10:00:00+00:00,3342.15,3363.5538,3288.6404,17.8365,2024-07-03 12:00:00+00:00,3288.6404,WIN,1.601,37.5,72,7,EUROPE,False,42.9,19.3,True
COMBINED,ETHUSDT,SHORT,2024-07-03 12:00:00+00:00,3307.54,3332.8971,3244.1474,21.1309,2024-07-04 01:00:00+00:00,3244.1474,WIN,1.917,37.5,54,5,LATE,False,50.0,42.9,False
COMBINED,ETHUSDT,SHORT,2024-07-04 02:00:00+00:00,3209.81,3246.644,3117.7249,30.695,2024-07-04 13:00:00+00:00,3117.7249,WIN,2.869,37.5,62,6,EUROPE,False,61.0,23.6,False
COMBINED,ETHUSDT,SHORT,2024-07-04 14:00:00+00:00,3126.6,3169.7894,3018.6266,35.9911,2024-07-05 02:00:00+00:00,3018.6266,WIN,3.453,37.5,54,5,ASIA,False,59.9,35.3,False
COMBINED,ETHUSDT,SHORT,2024-07-05 03:00:00+00:00,2926.91,2988.5001,2772.9347,51.3251,2024-07-05 12:00:00+00:00,2988.5001,LOSS,-2.104,-15.0,62,6,EUROPE,False,68.0,40.1,False
COMBINED,ETHUSDT,SHORT,2024-07-07 08:00:00+00:00,3004.37,3033.3819,2931.8403,24.1766,2024-07-07 21:00:00+00:00,2931.8403,WIN,2.414,37.5,52,5,US,False,16.8,46.9,False
COMBINED,ETHUSDT,SHORT,2024-07-08 02:00:00+00:00,2857.13,2895.6384,2760.8589,32.0904,2024-07-08 03:00:00+00:00,2895.6384,LOSS,-1.348,-15.0,72,7,ASIA,False,26.2,31.5,True
COMBINED,ETHUSDT,SHORT,2024-07-08 03:00:00+00:00,2889.8,2930.3296,2788.4761,33.7746,2024-07-08 06:00:00+00:00,2930.3296,LOSS,-1.403,-15.0,62,6,ASIA,False,29.7,40.6,False
COMBINED,ETHUSDT,SHORT,2024-07-08 08:00:00+00:00,2927.19,2966.0928,2829.933,32.419,2024-07-08 09:00:00+00:00,2966.0928,LOSS,-1.329,-15.0,92,9,EUROPE,True,29.6,65.7,True
COMBINED,ETHUSDT,SHORT,2024-07-08 09:00:00+00:00,3058.18,3106.724,2936.8199,40.4534,2024-07-08 14:00:00+00:00,2936.8199,WIN,3.968,37.5,54,5,US,True,26.4,59.0,False
COMBINED,ETHUSDT,SHORT,2024-07-09 15:00:00+00:00,3045.79,3091.1617,2932.3609,37.8097,2024-07-10 04:00:00+00:00,3091.1617,LOSS,-1.49,-15.0,50,5,ASIA,False,13.1,57.0,False
COMBINED,ETHUSDT,SHORT,2024-07-11 14:00:00+00:00,3180.88,3216.7228,3091.273,29.869,2024-07-11 20:00:00+00:00,3091.273,WIN,2.817,37.5,42,4,US,False,17.0,46.1,False
COMBINED,ETHUSDT,SHORT,2024-07-12 13:00:00+00:00,3075.3,3107.326,2995.2349,26.6884,2024-07-12 14:00:00+00:00,3107.326,LOSS,-1.041,-15.0,74,7,US,True,23.3,56.8,True
COMBINED,ETHUSDT,SHORT,2024-07-12 14:00:00+00:00,3119.34,3153.5553,3033.8017,28.5128,2024-07-12 17:00:00+00:00,3153.5553,LOSS,-1.097,-15.0,52,5,US,False,19.6,61.6,False
COMBINED,ETHUSDT,SHORT,2024-07-16 16:00:00+00:00,3476.23,3521.4322,3363.2245,37.6685,2024-07-19 19:00:00+00:00,3521.4322,LOSS,-1.3,-15.0,28,3,US,False,21.2,67.9,False
COMBINED,ETHUSDT,LONG,2024-07-24 22:00:00+00:00,3336.49,3297.2824,3434.5091,32.673,2024-07-25 01:00:00+00:00,3297.2824,LOSS,-1.175,-15.0,44,4,LATE,False,35.3,27.1,False
COMBINED,ETHUSDT,LONG,2024-07-25 15:00:00+00:00,3172.09,3127.8903,3282.5894,36.8331,2024-07-25 18:00:00+00:00,3127.8903,LOSS,-1.393,-15.0,50,5,US,False,67.8,31.5,False
COMBINED,ETHUSDT,SHORT,2024-07-27 14:00:00+00:00,3318.0,3343.1462,3255.1345,20.9552,2024-07-27 18:00:00+00:00,3255.1345,WIN,1.895,37.5,50,5,US,False,21.4,47.6,False
