tf,sym,side,score,score_trend,score_smc,score_osc,ep,sl,tp1,tp2,sl_pct,rsi,in_kz,regime,entry_ts,exit_ts,exit_px,exit_type,tp1_hit,outcome,pnl
15m,BTC/USDT,SHORT,9,8,2,0,103990.0,105996.8,101581.84,99976.4,1.93,30.8,False,TRENDING,2025-05-30 17:15:00+00:00,2025-06-01 17:45:00+00:00,105068.3,TIMEOUT,False,LOSS,-5.37
15m,BTC/USDT,SHORT,9,8,2,0,104275.1,105945.0,102271.22,100935.3,1.601,34.2,False,TRENDING,2025-06-02 11:15:00+00:00,2025-06-03 00:00:00+00:00,105945.0,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,10,8,2,0,106719.6,105028.0,108749.52,110102.8,1.585,71.1,True,RANGING,2025-06-03 15:15:00+00:00,2025-06-04 12:00:00+00:00,105028.0,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,12,8,2,2,104967.2,105988.0,103742.24,102925.6,0.972,33.3,True,RANGING,2025-06-04 13:15:00+00:00,2025-06-05 18:00:00+00:00,102925.6,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,8,8,1,0,102207.4,104950.0,98916.28,96722.2,2.683,31.3,False,VOLATILE,2025-06-05 19:15:00+00:00,2025-06-06 15:00:00+00:00,104950.0,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,12,7,2,2,104821.7,103506.7,106399.7,107451.7,1.255,77.8,True,TRENDING,2025-06-06 15:15:00+00:00,2025-06-08 15:45:00+00:00,105975.1,TIMEOUT,False,WIN,8.77
15m,BTC/USDT,LONG,10,9,2,0,106295.0,105509.4,107237.72,107866.2,0.739,66.6,False,TRENDING,2025-06-08 17:15:00+00:00,2025-06-09 01:45:00+00:00,105509.4,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,11,9,2,0,106148.7,105313.4,107151.06,107819.3,0.787,63.6,True,RANGING,2025-06-09 09:15:00+00:00,2025-06-09 12:30:00+00:00,107819.3,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,8,8,0,0,107497.8,105469.1,109932.24,111555.2,1.887,70.4,True,TRENDING,2025-06-09 13:15:00+00:00,2025-06-11 13:45:00+00:00,109681.7,TIMEOUT,True,WIN,11.38
15m,BTC/USDT,LONG,10,9,1,0,109779.0,109011.4,110700.12,111314.2,0.699,51.3,True,RANGING,2025-06-11 15:15:00+00:00,2025-06-11 17:45:00+00:00,109011.4,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,9,8,2,0,106422.1,108439.0,104001.82,102388.3,1.895,35.4,False,VOLATILE,2025-06-12 21:15:00+00:00,2025-06-14 21:45:00+00:00,105313.2,TIMEOUT,True,WIN,8.75
15m,BTC/USDT,SHORT,9,8,0,2,105003.4,106140.0,103639.48,102730.2,1.082,43.5,False,TRENDING,2025-06-15 11:15:00+00:00,2025-06-16 04:15:00+00:00,106140.0,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,12,9,1,2,106869.9,105676.1,108302.46,109257.5,1.117,68.8,True,TRENDING,2025-06-16 07:15:00+00:00,2025-06-16 23:45:00+00:00,106869.9,SL_BE,True,WIN,6.0
15m,BTC/USDT,LONG,8,5,3,0,107234.8,106127.1,108564.04,109450.2,1.033,46.9,False,RANGING,2025-06-17 05:15:00+00:00,2025-06-17 09:30:00+00:00,106127.1,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,12,7,3,2,105547.1,107239.7,103515.98,102161.9,1.604,27.4,False,TRENDING,2025-06-17 11:15:00+00:00,2025-06-19 11:45:00+00:00,104768.0,TIMEOUT,True,WIN,8.3
15m,BTC/USDT,SHORT,12,8,2,2,104788.0,105078.1,104439.88,104207.8,0.277,41.3,True,RANGING,2025-06-19 13:15:00+00:00,2025-06-19 14:45:00+00:00,104207.8,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,10,8,2,0,104310.2,105078.1,103388.72,102774.4,0.736,42.9,True,RANGING,2025-06-19 15:15:00+00:00,2025-06-20 07:15:00+00:00,105078.1,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,12,8,2,2,105168.6,104230.8,106293.96,107044.2,0.892,58.5,True,RANGING,2025-06-20 07:15:00+00:00,2025-06-20 14:15:00+00:00,105168.6,SL_BE,True,WIN,6.0
15m,BTC/USDT,SHORT,9,7,3,0,102938.1,106147.4,99086.94,96519.5,3.118,24.2,False,VOLATILE,2025-06-20 17:15:00+00:00,2025-06-22 17:45:00+00:00,99476.1,TIMEOUT,True,WIN,11.39
15m,BTC/USDT,SHORT,8,7,2,0,99128.1,100375.9,97630.74,96632.5,1.259,47.0,False,TRENDING,2025-06-22 21:15:00+00:00,2025-06-22 22:00:00+00:00,100375.9,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,10,8,3,0,105444.0,102400.0,109096.8,111532.0,2.887,66.3,False,TRENDING,2025-06-23 23:15:00+00:00,2025-06-25 23:45:00+00:00,107335.5,TIMEOUT,False,WIN,6.21
15m,BTC/USDT,LONG,10,9,2,0,107895.1,107075.0,108879.22,109535.3,0.76,66.3,False,RANGING,2025-06-26 03:15:00+00:00,2025-06-26 12:30:00+00:00,107075.0,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,8,3,2,2,107121.7,106918.34,107365.73,107528.41,0.19,36.1,True,RANGING,2025-06-26 13:15:00+00:00,2025-06-26 13:45:00+00:00,106918.34,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,8,7,2,0,107252.8,106995.03,107562.12,107768.34,0.24,48.8,False,RANGING,2025-06-26 21:15:00+00:00,2025-06-26 21:45:00+00:00,106995.03,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,9,8,0,2,107324.9,106437.3,108390.02,109100.1,0.827,61.6,False,RANGING,2025-06-27 05:15:00+00:00,2025-06-27 13:45:00+00:00,106437.3,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,9,8,0,2,107275.9,106806.4,107839.3,108214.9,0.438,60.1,False,RANGING,2025-06-28 05:15:00+00:00,2025-06-29 10:15:00+00:00,108214.9,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,10,9,2,0,108141.9,107312.6,109137.06,109800.5,0.767,73.0,False,VOLATILE,2025-06-29 11:15:00+00:00,2025-06-29 16:45:00+00:00,107312.6,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,8,3,3,2,107406.0,107227.05,107620.73,107763.89,0.167,38.2,False,TRENDING,2025-06-29 17:15:00+00:00,2025-06-29 19:30:00+00:00,107406.0,SL_BE,True,WIN,6.0
15m,BTC/USDT,LONG,10,9,2,0,108389.8,107236.0,109774.36,110697.4,1.064,64.0,False,TRENDING,2025-06-29 23:15:00+00:00,2025-06-30 14:00:00+00:00,107236.0,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,11,8,3,0,105978.1,107184.0,104531.02,103566.3,1.138,32.7,True,VOLATILE,2025-07-01 15:15:00+00:00,2025-07-02 07:45:00+00:00,107184.0,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,10,7,3,0,107534.7,106131.3,109218.78,110341.5,1.305,77.6,True,TRENDING,2025-07-02 09:15:00+00:00,2025-07-03 13:45:00+00:00,110341.5,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,9,7,2,0,109558.0,108758.0,110518.0,111158.0,0.73,46.6,True,VOLATILE,2025-07-03 15:15:00+00:00,2025-07-04 07:15:00+00:00,108758.0,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,10,8,2,0,107875.5,109113.5,106389.9,105399.5,1.148,26.2,True,TRENDING,2025-07-04 15:15:00+00:00,2025-07-06 13:45:00+00:00,109113.5,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,11,9,2,0,108833.1,107804.1,110067.9,110891.1,0.945,74.9,True,VOLATILE,2025-07-06 15:15:00+00:00,2025-07-07 18:15:00+00:00,107804.1,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,8,7,2,0,108196.0,108685.4,107608.72,107217.2,0.452,49.3,False,TRENDING,2025-07-07 19:15:00+00:00,2025-07-08 05:45:00+00:00,108196.0,SL_BE,True,WIN,6.0
15m,BTC/USDT,LONG,9,8,2,0,108897.5,108128.6,109820.18,110435.3,0.706,73.9,False,TRENDING,2025-07-08 11:15:00+00:00,2025-07-08 16:00:00+00:00,108128.6,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,10,9,2,0,108952.1,108097.6,109977.5,110661.1,0.784,56.5,False,TRENDING,2025-07-08 19:15:00+00:00,2025-07-09 19:30:00+00:00,110661.1,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,11,8,2,2,111234.3,109032.3,113876.7,115638.3,1.98,65.2,False,VOLATILE,2025-07-09 21:15:00+00:00,2025-07-10 21:30:00+00:00,115638.3,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,9,8,2,0,115786.0,112982.0,119150.8,121394.0,2.422,75.7,False,VOLATILE,2025-07-10 23:15:00+00:00,2025-07-12 23:45:00+00:00,117437.1,TIMEOUT,False,WIN,5.89
15m,BTC/USDT,LONG,9,8,2,0,117760.1,117217.0,118411.82,118846.3,0.461,57.1,False,RANGING,2025-07-13 03:15:00+00:00,2025-07-13 14:15:00+00:00,118846.3,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,13,9,2,2,118914.0,117736.0,120327.6,121270.0,0.991,67.7,True,VOLATILE,2025-07-13 15:15:00+00:00,2025-07-14 04:30:00+00:00,121270.0,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,9,8,2,0,122323.6,118906.5,126424.12,129157.8,2.793,76.4,False,VOLATILE,2025-07-14 05:15:00+00:00,2025-07-15 01:15:00+00:00,118906.5,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,11,7,1,2,119154.0,117276.0,121407.6,122910.0,1.576,71.6,True,TRENDING,2025-07-16 09:15:00+00:00,2025-07-18 09:45:00+00:00,118888.1,TIMEOUT,False,LOSS,-1.42
15m,BTC/USDT,SHORT,12,7,2,2,117756.8,119515.1,115646.84,114240.2,1.493,34.3,True,TRENDING,2025-07-18 15:15:00+00:00,2025-07-20 15:45:00+00:00,118683.9,TIMEOUT,False,LOSS,-5.27
15m,BTC/USDT,SHORT,11,8,2,2,117229.9,118563.6,115629.46,114562.5,1.138,37.6,False,TRENDING,2025-07-20 23:15:00+00:00,2025-07-21 03:30:00+00:00,118563.6,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,8,7,1,0,119615.0,117310.7,122380.16,124223.6,1.926,73.4,True,TRENDING,2025-07-21 07:15:00+00:00,2025-07-21 18:45:00+00:00,117310.7,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,8,8,1,0,117234.0,118396.0,115839.6,114910.0,0.991,37.7,False,RANGING,2025-07-21 21:15:00+00:00,2025-07-22 07:15:00+00:00,118396.0,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,9,7,3,0,119063.3,117276.0,121208.06,122637.9,1.501,66.1,False,RANGING,2025-07-22 11:15:00+00:00,2025-07-24 07:00:00+00:00,117276.0,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,9,9,0,0,118117.7,119264.7,116741.3,115823.7,0.971,47.2,True,TRENDING,2025-07-24 07:15:00+00:00,2025-07-24 15:00:00+00:00,119264.7,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,9,7,2,0,119006.9,117824.8,120425.42,121371.1,0.993,65.1,True,RANGING,2025-07-24 15:15:00+00:00,2025-07-25 00:30:00+00:00,117824.8,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,9,7,3,0,117428.7,119022.9,115515.66,114240.3,1.358,24.8,False,TRENDING,2025-07-25 01:15:00+00:00,2025-07-25 23:30:00+00:00,117428.7,SL_BE,True,WIN,6.0
15m,BTC/USDT,LONG,11,9,0,2,118091.6,117331.2,119004.08,119612.4,0.644,65.6,True,TRENDING,2025-07-26 13:15:00+00:00,2025-07-27 22:00:00+00:00,119612.4,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,8,7,2,0,119447.9,118726.0,120314.18,120891.7,0.604,53.5,False,TRENDING,2025-07-27 23:15:00+00:00,2025-07-28 09:30:00+00:00,118726.0,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,10,9,2,0,118098.0,118687.5,117390.6,116919.0,0.499,49.7,False,RANGING,2025-07-28 19:15:00+00:00,2025-07-29 03:45:00+00:00,118687.5,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,8,8,0,0,118815.9,117450.0,120454.98,121547.7,1.15,60.1,True,RANGING,2025-07-29 07:15:00+00:00,2025-07-29 15:30:00+00:00,117450.0,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,10,9,2,0,117915.9,119088.0,116509.38,115571.7,0.994,45.5,False,TRENDING,2025-07-29 17:15:00+00:00,2025-07-30 23:45:00+00:00,117915.9,SL_BE,True,WIN,6.0
15m,BTC/USDT,LONG,10,8,0,2,118825.1,117961.1,119861.9,120553.1,0.727,68.5,True,TRENDING,2025-07-31 07:15:00+00:00,2025-07-31 13:30:00+00:00,117961.1,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,8,7,2,0,117161.0,118887.4,115089.32,113708.2,1.474,34.5,False,VOLATILE,2025-07-31 19:15:00+00:00,2025-08-01 18:15:00+00:00,113708.2,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,9,8,2,0,113387.7,115823.9,110464.26,108515.3,2.149,32.1,False,TRENDING,2025-08-01 19:15:00+00:00,2025-08-03 19:45:00+00:00,114306.0,TIMEOUT,False,LOSS,-3.77
15m,BTC/USDT,SHORT,8,8,0,0,114215.5,114831.0,113476.9,112984.5,0.539,41.9,True,RANGING,2025-08-05 07:15:00+00:00,2025-08-05 10:15:00+00:00,114831.0,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,11,9,2,0,114174.3,115100.0,113063.46,112322.9,0.811,38.0,True,TRENDING,2025-08-05 13:15:00+00:00,2025-08-05 23:30:00+00:00,114174.3,SL_BE,True,WIN,6.0
15m,BTC/USDT,SHORT,9,8,2,0,113447.7,114234.9,112503.06,111873.3,0.694,43.5,False,TRENDING,2025-08-06 03:15:00+00:00,2025-08-06 05:30:00+00:00,114234.9,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,9,7,2,0,114950.2,113580.9,116593.36,117688.8,1.191,68.1,True,RANGING,2025-08-06 15:15:00+00:00,2025-08-08 15:45:00+00:00,116204.2,TIMEOUT,True,WIN,10.58
15m,BTC/USDT,LONG,13,9,5,0,116799.9,116000.0,117759.78,118399.7,0.685,59.6,False,RANGING,2025-08-08 21:15:00+00:00,2025-08-09 14:00:00+00:00,116799.9,SL_BE,True,WIN,6.0
15m,BTC/USDT,LONG,8,7,2,0,118373.6,116439.8,120694.16,122241.2,1.634,82.9,False,VOLATILE,2025-08-10 03:15:00+00:00,2025-08-11 05:00:00+00:00,122241.2,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,9,9,0,0,121902.2,119933.5,124264.64,125839.6,1.615,63.8,True,TRENDING,2025-08-11 07:15:00+00:00,2025-08-11 12:30:00+00:00,119933.5,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,9,6,1,2,119813.1,118732.9,121109.34,121973.5,0.902,53.4,False,TRENDING,2025-08-12 19:15:00+00:00,2025-08-13 14:00:00+00:00,121973.5,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,9,7,2,0,120568.7,120040.0,121203.14,121626.1,0.439,54.6,True,VOLATILE,2025-08-13 15:15:00+00:00,2025-08-13 16:15:00+00:00,121626.1,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,8,9,0,0,121778.0,120102.0,123789.2,125130.0,1.376,58.8,False,RANGING,2025-08-13 17:15:00+00:00,2025-08-14 06:00:00+00:00,121778.0,SL_BE,True,WIN,6.0
15m,BTC/USDT,LONG,10,3,2,4,121801.2,121308.1,122392.92,122787.4,0.405,42.3,True,TRENDING,2025-08-14 09:15:00+00:00,2025-08-14 10:30:00+00:00,121308.1,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,8,7,1,0,118149.1,121792.4,113777.14,110862.5,3.084,33.3,True,VOLATILE,2025-08-14 15:15:00+00:00,2025-08-16 15:45:00+00:00,117687.7,TIMEOUT,False,WIN,1.27
15m,BTC/USDT,SHORT,11,11,1,0,117602.6,117832.0,117327.32,117143.8,0.195,42.6,False,RANGING,2025-08-16 21:15:00+00:00,2025-08-17 02:45:00+00:00,117602.6,SL_BE,True,WIN,6.0
15m,BTC/USDT,SHORT,8,0,1,6,118344.0,118489.7,118169.16,118052.6,0.123,60.3,False,TRENDING,2025-08-17 11:15:00+00:00,2025-08-17 13:30:00+00:00,118344.0,SL_BE,True,WIN,6.0
15m,BTC/USDT,SHORT,10,6,2,2,117567.9,118000.0,117049.38,116703.7,0.368,48.6,False,TRENDING,2025-08-17 23:15:00+00:00,2025-08-18 01:15:00+00:00,116703.7,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,9,8,2,0,116693.1,118000.0,115124.82,114079.3,1.12,38.2,False,TRENDING,2025-08-18 01:15:00+00:00,2025-08-18 17:30:00+00:00,116693.1,SL_BE,True,WIN,6.0
15m,BTC/USDT,SHORT,8,9,0,0,115368.0,117004.0,113404.8,112096.0,1.418,37.5,False,TRENDING,2025-08-19 03:15:00+00:00,2025-08-21 03:45:00+00:00,113964.9,TIMEOUT,True,WIN,10.29
15m,BTC/USDT,SHORT,13,8,3,2,113431.9,114051.4,112688.5,112192.9,0.546,37.6,True,RANGING,2025-08-21 09:15:00+00:00,2025-08-21 17:30:00+00:00,112192.9,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,8,9,0,0,112257.0,113988.0,110179.8,108795.0,1.542,43.9,False,TRENDING,2025-08-21 19:15:00+00:00,2025-08-22 14:00:00+00:00,113988.0,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,9,7,2,0,116729.9,111684.0,122784.98,126821.7,4.323,86.9,True,VOLATILE,2025-08-22 15:15:00+00:00,2025-08-24 15:45:00+00:00,114406.6,TIMEOUT,False,LOSS,-4.6
15m,BTC/USDT,SHORT,8,9,0,0,114283.5,114893.7,113551.26,113063.1,0.534,44.7,False,RANGING,2025-08-24 17:15:00+00:00,2025-08-24 18:30:00+00:00,114893.7,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,8,9,0,0,114719.3,114944.7,114448.82,114268.5,0.196,49.3,False,RANGING,2025-08-24 19:15:00+00:00,2025-08-24 20:00:00+00:00,114268.5,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,9,8,2,0,112919.9,114916.0,110524.58,108927.7,1.768,32.8,False,VOLATILE,2025-08-24 21:15:00+00:00,2025-08-26 00:45:00+00:00,108927.7,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,9,8,2,0,109752.0,111094.0,108141.6,107068.0,1.223,36.8,False,TRENDING,2025-08-26 01:15:00+00:00,2025-08-26 19:15:00+00:00,111094.0,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,8,8,0,0,113158.8,111408.0,115259.76,116660.4,1.547,76.0,True,TRENDING,2025-08-28 07:15:00+00:00,2025-08-29 02:30:00+00:00,111408.0,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,9,8,2,0,111605.3,112642.0,110361.26,109531.9,0.929,37.3,False,TRENDING,2025-08-29 03:15:00+00:00,2025-08-29 09:00:00+00:00,109531.9,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,10,8,2,0,109745.6,111883.1,107180.6,105470.6,1.948,18.1,True,TRENDING,2025-08-29 09:15:00+00:00,2025-08-31 09:45:00+00:00,108516.0,TIMEOUT,False,WIN,5.75
15m,BTC/USDT,SHORT,9,8,2,0,108534.2,109100.3,107854.88,107402.0,0.522,41.2,False,TRENDING,2025-08-31 11:15:00+00:00,2025-08-31 18:15:00+00:00,109100.3,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,11,8,2,2,108246.9,109231.2,107065.74,106278.3,0.909,36.6,False,VOLATILE,2025-09-01 01:15:00+00:00,2025-09-01 07:45:00+00:00,109231.2,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,8,0,5,2,108705.6,109545.2,107698.08,107026.4,0.772,53.4,True,RANGING,2025-09-01 15:15:00+00:00,2025-09-01 23:00:00+00:00,108705.6,SL_BE,True,WIN,6.0
15m,BTC/USDT,LONG,10,8,3,0,110160.0,107589.4,113244.72,115301.2,2.334,73.8,False,TRENDING,2025-09-02 03:15:00+00:00,2025-09-04 03:45:00+00:00,111156.0,TIMEOUT,False,WIN,3.87
15m,BTC/USDT,SHORT,10,8,2,0,109507.1,111142.8,107544.26,106235.7,1.494,29.8,True,TRENDING,2025-09-04 15:15:00+00:00,2025-09-04 22:45:00+00:00,111142.8,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,9,8,2,0,111132.4,110435.6,111968.56,112526.0,0.627,59.1,False,TRENDING,2025-09-05 03:15:00+00:00,2025-09-05 07:15:00+00:00,112526.0,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,11,7,4,0,112702.0,111040.5,114695.8,116025.0,1.474,77.8,True,TRENDING,2025-09-05 07:15:00+00:00,2025-09-05 14:15:00+00:00,111040.5,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,12,8,2,2,111162.0,110473.5,111988.2,112539.0,0.619,69.9,True,TRENDING,2025-09-07 09:15:00+00:00,2025-09-08 14:30:00+00:00,112539.0,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,11,9,2,0,112841.0,111762.0,114135.8,114999.0,0.956,68.5,True,TRENDING,2025-09-08 15:15:00+00:00,2025-09-09 00:15:00+00:00,111762.0,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,10,8,2,0,113221.5,111117.9,115745.82,117428.7,1.858,74.6,True,TRENDING,2025-09-09 07:15:00+00:00,2025-09-09 15:30:00+00:00,111117.9,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,10,9,2,0,110950.8,111730.0,110015.76,109392.4,0.702,43.1,False,RANGING,2025-09-10 01:15:00+00:00,2025-09-10 06:15:00+00:00,111730.0,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,8,6,2,0,112322.5,111370.3,113465.14,114226.9,0.848,56.6,True,TRENDING,2025-09-10 09:15:00+00:00,2025-09-10 13:45:00+00:00,114226.9,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,11,8,1,2,113869.7,112166.0,115914.14,117277.1,1.496,76.0,True,TRENDING,2025-09-10 15:15:00+00:00,2025-09-12 15:45:00+00:00,115120.8,TIMEOUT,True,WIN,9.67
15m,BTC/USDT,LONG,10,9,2,0,115850.3,114750.1,117170.54,118050.7,0.95,64.1,False,RANGING,2025-09-12 17:15:00+00:00,2025-09-14 17:45:00+00:00,115560.1,TIMEOUT,False,LOSS,-2.64
15m,BTC/USDT,LONG,12,8,3,2,116310.0,114822.5,118095.0,119285.0,1.279,70.4,False,TRENDING,2025-09-15 05:15:00+00:00,2025-09-15 08:45:00+00:00,114822.5,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,9,8,2,0,115734.1,114937.5,116690.02,117327.3,0.688,64.9,False,RANGING,2025-09-16 05:15:00+00:00,2025-09-16 13:45:00+00:00,114937.5,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,9,8,2,0,116761.1,114708.0,119224.82,120867.3,1.758,72.4,False,TRENDING,2025-09-16 17:15:00+00:00,2025-09-18 17:45:00+00:00,117584.6,TIMEOUT,False,WIN,4.01
15m,BTC/USDT,LONG,8,9,0,0,117462.5,117256.69,117709.48,117874.13,0.175,55.9,False,RANGING,2025-09-18 19:15:00+00:00,2025-09-18 19:45:00+00:00,117256.69,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,10,8,2,0,115800.0,116561.0,114886.8,114278.0,0.657,19.2,True,TRENDING,2025-09-19 15:15:00+00:00,2025-09-21 15:45:00+00:00,115534.1,TIMEOUT,False,WIN,3.49
15m,BTC/USDT,SHORT,10,9,2,0,115409.9,115756.0,114994.58,114717.7,0.3,39.1,False,RANGING,2025-09-21 17:15:00+00:00,2025-09-22 00:45:00+00:00,114717.7,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,10,9,2,0,114644.0,115550.0,113556.8,112832.0,0.79,31.9,False,VOLATILE,2025-09-22 01:15:00+00:00,2025-09-22 06:15:00+00:00,112832.0,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,10,8,2,0,112782.1,114655.5,110534.02,109035.3,1.661,22.4,True,VOLATILE,2025-09-22 07:15:00+00:00,2025-09-24 07:45:00+00:00,112594.4,TIMEOUT,False,WIN,1.0
15m,BTC/USDT,SHORT,11,0,3,6,113053.6,113215.76,112859.0,112729.27,0.143,61.2,True,RANGING,2025-09-24 13:15:00+00:00,2025-09-24 14:00:00+00:00,113053.6,SL_BE,True,WIN,6.0
15m,BTC/USDT,SHORT,8,7,2,0,111988.9,113514.0,110158.78,108938.7,1.362,28.9,False,TRENDING,2025-09-25 05:15:00+00:00,2025-09-25 17:45:00+00:00,108938.7,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,9,8,2,0,109821.1,111730.7,107529.58,106001.9,1.739,38.2,False,TRENDING,2025-09-25 19:15:00+00:00,2025-09-27 19:45:00+00:00,109413.7,TIMEOUT,False,WIN,2.13
15m,BTC/USDT,SHORT,9,8,0,2,109405.1,109783.3,108951.26,108648.7,0.346,41.8,False,RANGING,2025-09-28 05:15:00+00:00,2025-09-28 14:45:00+00:00,109783.3,SL,False,LOSS,-10.0
15m,BTC/USDT,LONG,9,8,2,0,112107.0,110062.0,114561.0,116197.0,1.824,83.1,False,VOLATILE,2025-09-28 23:15:00+00:00,2025-09-30 23:45:00+00:00,114047.2,TIMEOUT,True,WIN,10.74
15m,BTC/USDT,LONG,10,9,2,0,114374.0,113760.0,115110.8,115602.0,0.537,61.1,False,TRENDING,2025-10-01 01:15:00+00:00,2025-10-01 08:45:00+00:00,115602.0,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,10,8,2,0,116238.5,114142.0,118754.3,120431.5,1.804,80.9,True,TRENDING,2025-10-01 09:15:00+00:00,2025-10-02 18:45:00+00:00,120431.5,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,8,8,1,0,120745.1,118500.0,123439.22,125235.3,1.859,72.3,False,TRENDING,2025-10-02 19:15:00+00:00,2025-10-04 19:45:00+00:00,121969.3,TIMEOUT,True,WIN,8.73
15m,BTC/USDT,LONG,14,11,2,2,122333.0,121519.4,123309.32,123960.2,0.665,58.9,False,RANGING,2025-10-04 21:15:00+00:00,2025-10-05 02:45:00+00:00,123960.2,TP2,True,WIN,16.0
15m,BTC/USDT,LONG,9,8,2,0,123834.5,122133.9,125875.22,127235.7,1.373,71.9,False,VOLATILE,2025-10-05 03:15:00+00:00,2025-10-07 03:45:00+00:00,124329.7,TIMEOUT,True,WIN,7.46
15m,BTC/USDT,LONG,9,7,3,0,123793.1,121666.6,126344.9,128046.1,1.718,68.0,False,RANGING,2025-10-08 17:15:00+00:00,2025-10-09 02:30:00+00:00,121666.6,SL,False,LOSS,-10.0
15m,BTC/USDT,SHORT,10,8,2,0,121041.4,123793.6,117738.76,115537.0,2.274,35.4,True,VOLATILE,2025-10-09 15:15:00+00:00,2025-10-10 20:45:00+00:00,115537.0,TP2,True,WIN,16.0
15m,BTC/USDT,SHORT,9,8,2,0,108583.0,119460.8,95529.64,86827.4,10.018,15.3,False,VOLATILE,2025-10-10 21:15:00+00:00,2025-10-12 21:45:00+00:00,114886.0,TIMEOUT,False,LOSS,-5.79
